co.coles.il.us;unknown;certificate; not expired;;certficate; not self-signed;Country Code; Unknown;domain; .us;
www2.illinois.gov;TLS 1.2;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .gov;
vanderburghgov.org;TLS 1.2;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .org;
warrickcounty.gov;TLS 1.2;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .gov;
tippecanoe.in.gov;TLS 1.2;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .gov;
blackfordcounty.com;TLS 1.3;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .com;
co.steuben.in.us;TLS 1.2;certificate; not expired;;certficate; not self-signed;Country Code; Unknown;domain; .us;
kcgov.com;TLS 1.2;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .com;
elkhartcounty.com;TLS 1.2;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .com;
indy.gov;unknown;certificate; not expired;;certficate; not self-signed;Country Code; Unknown;domain; .gov;
dearborncounty.org;TLS 1.2;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .org;
gov.pulaskionline.org;TLS 1.2;certificate; expired;;certficate; not self-signed;Country Code; US;domain; .org;
sjcindiana.com;TLS 1.2;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .com;
co.dekalb.in.us;No TLS;certificate; not expired;;certficate; not self-signed;Country Code; Unknown;domain; .us;
clintonco.com;unknown;certificate; not expired;;certficate; not self-signed;Country Code; Unknown;domain; .com;
co.hendricks.in.us;unknown;certificate; not expired;;certficate; not self-signed;Country Code; Unknown;domain; .us;
nobleco.squarespace.com;TLS 1.3;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .com;
boonecounty.in.gov;TLS 1.2;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .gov;
morgancounty.in.gov;TLS 1.2;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .gov;
laporteco.in.gov;TLS 1.3;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .gov;
parkecounty-in.gov;TLS 1.2;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .gov;
hancockcoingov.org;TLS 1.2;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .org;
co.fulton.in.us;TLS 1.2;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .us;
daviess.org;TLS 1.2;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .org;
hamiltoncounty.in.gov;TLS 1.2;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .gov;
wabashcounty.in.gov;TLS 1.2;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .gov;
Fayette County;unknown;certificate; not expired;;certficate; not self-signed;Country Code; Unknown;domain; unknown;
co.johnson.in.us;TLS 1.3;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .us;
co.delaware.in.us;TLS 1.2;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .us;
co.shelby.in.us;TLS 1.2;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .us;
howardcountyin.gov;TLS 1.3;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .gov;
allencounty.us;TLS 1.2;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .us;
porterco.org;TLS 1.2;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .org;
vermilliongov.us;TLS 1.2;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .us;
lagrangecounty.org;TLS 1.3;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .org;
poseycountyin.gov;TLS 1.3;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .gov;
tiptongov.com;TLS 1.2;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .com;
lakecountyin.org;TLS 1.2;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .org;
vigocounty.in.gov;TLS 1.2;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .gov;
rushcounty.in.gov;TLS 1.3;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .gov;
Crawford County;unknown;certificate; not expired;;certficate; not self-signed;Country Code; Unknown;domain; unknown;
co.monroe.in.us;TLS 1.2;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .us;
whitecountyin.us;TLS 1.2;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .us;
co.cass.in.us;TLS 1.3;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .us;
bentoncounty.in.gov;TLS 1.3;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .gov;
carrollcountyindiana.com;TLS 1.3;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .com;
madisoncounty.in.gov;TLS 1.2;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .gov;
knoxcounty.in.gov;TLS 1.3;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .gov;
washingtoncounty.in.gov;TLS 1.2;certificate; not expired;;certficate; not self-signed;Country Code; Unknown;domain; .gov;
co.marshall.in.us;TLS 1.2;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .us;
floydcounty.in.gov;TLS 1.3;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .gov;
co.putnam.in.uscounty/;unknown;certificate; not expired;;certficate; not self-signed;Country Code; Unknown;domain; .us;
jeffersoncounty.in.gov;TLS 1.2;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .gov;
in.gov;TLS 1.3;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .gov;
iowacounty.iowa.gov;TLS 1.2;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .gov;
blackhawkcounty.iowa.gov;TLS 1.2;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .gov;
bremercounty.iowa.gov;TLS 1.2;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .gov;
allamakee.us;TLS 1.3;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .us;
woodburycountyiowa.gov;TLS 1.2;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .gov;
polkcountyiowa.gov;TLS 1.2;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .gov;
poweshiekcounty.org;TLS 1.2;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .org;
pottcounty-ia.gov;TLS 1.3;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .gov;
fayettecounty.iowa.gov;TLS 1.2;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .gov;
storycountyiowa.gov;TLS 1.2;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .gov;
co.jasper.ia.us;TLS 1.2;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .us;
mahaskacounty.org;TLS 1.3;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .org;
cgcounty.org;TLS 1.2;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .org;
chickasawcoia.org;TLS 1.2;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .org;
winneshiekcounty.iowa.gov;TLS 1.3;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .gov;
linncounty.org;TLS 1.2;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .org;
grundycountyiowa.gov;TLS 1.3;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .gov;
appanoosecounty.iowa.gov;TLS 1.3;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .gov;
winnebagocountyiowa.gov;TLS 1.3;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .gov;
emmetcounty.iowa.gov;TLS 1.3;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .gov;
keokukcounty.iowa.gov;TLS 1.2;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .gov;
wapellocounty.org;TLS 1.3;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .org;
johnsoncountyiowa.gov;TLS 1.3;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .gov;
obriencounty.iowa.gov;TLS 1.3;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .gov;
dubuquecountyiowa.gov;TLS 1.2;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .gov;
humboldtcounty.iowa.gov;TLS 1.2;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .gov;
buenavistacounty.iowa.gov;TLS 1.3;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .gov;
saccounty.org;TLS 1.2;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .org;
auduboncounty.com;TLS 1.2;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .com;
paloaltocounty.iowa.gov;TLS 1.3;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .gov;
desmoinescounty.iowa.gov;TLS 1.2;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .gov;
mononacounty.org;TLS 1.2;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .org;
scottcountyiowa.gov;TLS 1.3;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .gov;
ringgoldcounty.us;TLS 1.2;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .us;
pagecounty.iowa.gov;TLS 1.2;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .gov;
osceolacountyia.gov;TLS 1.3;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .gov;
jacksoncounty.iowa.gov;TLS 1.2;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .gov;
muscatinecountyiowa.gov;TLS 1.2;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .gov;
dallascountyiowa.gov;No TLS;certificate; not expired;;certficate; not self-signed;Country Code; Unknown;domain; .gov;
cedarcounty.iowa.gov;TLS 1.2;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .gov;
claytoncountyia.gov;TLS 1.2;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .gov;
clintoncounty-ia.gov;TLS 1.3;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .gov;
leecounty.org;TLS 1.2;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .org;
co.marshall.ia.us;TLS 1.2;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .us;
jonescountyiowa.org;TLS 1.3;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .org;
dickinsoncountyiowa.gov;TLS 1.3;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .gov;
carrollcountyiowa.gov;TLS 1.3;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .gov;
bentoncountyia.gov;TLS 1.3;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .gov;
hamiltoncounty.iowa.gov;TLS 1.2;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .gov;
boonecounty.iowa.gov;No TLS;certificate; not expired;;certficate; not self-signed;Country Code; Unknown;domain; .gov;
kossuthcounty.iowa.gov;TLS 1.3;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .gov;
sedgwickcounty.org;TLS 1.2;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .org;
wycokck.orgHome;unknown;certificate; not expired;;certficate; not self-signed;Country Code; Unknown;domain; .org;
snco.us;unknown;certificate; not expired;;certficate; not self-signed;Country Code; Unknown;domain; .us;
cowleycounty.org;TLS 1.3;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .org;
pottcounty.org;TLS 1.2;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .org;
ks-sumner.publicaccessnow.com;TLS 1.2;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .com;
leavenworthcounty.gov;TLS 1.2;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .gov;
jocogov.org;TLS 1.3;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .org;
ks-nemaha.manatron.com;TLS 1.2;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .com;
hodgemancountyks.com;TLS 1.3;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .com;
ks-wabaunsee.manatron.com;TLS 1.2;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .com;
finneycounty.org;TLS 1.2;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .org;
govecountyks.org;TLS 1.3;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .org;
tregocountyks.com;TLS 1.2;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .com;
neoshocountyks.org;TLS 1.2;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .org;
nesscountyks.com;TLS 1.2;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .com;
greeleycounty.org;TLS 1.3;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .org;
chautauquacountyks.com;TLS 1.2;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .com;
kingmancoks.org;TLS 1.2;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .org;
osageco.orgmain/;unknown;certificate; not expired;;certficate; not self-signed;Country Code; Unknown;domain; .org;
labettecounty.com;TLS 1.2;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .com;
jfcountyks.com;TLS 1.2;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .com;
douglascountyks.org;TLS 1.2;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .org;
Rawlins County;unknown;certificate; not expired;;certficate; not self-signed;Country Code; Unknown;domain; unknown;
jacksoncountyks.com;TLS 1.2;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .com;
kearnycountykansas.com;TLS 1.3;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .com;
dpcountyks.com;TLS 1.3;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .com;
bucoks.com;TLS 1.2;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .com;
rookscounty.net;TLS 1.3;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .net;
rileycountyks.gov;TLS 1.2;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .gov;
gearycounty.org;TLS 1.2;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .org;
pawneecountykansas.com;TLS 1.2;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .com;
ellsworthcounty.org;TLS 1.2;certificate; not expired;;certficate; not self-signed;Country Code; Unknown;domain; .org;
woodsoncounty.net;TLS 1.2;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .net;
sewardcountyks.org;TLS 1.2;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .org;
atchisoncountyks.org;TLS 1.2;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .org;
renogov.org;TLS 1.2;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .org;
harveycounty.com;TLS 1.3;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .com;
fordcounty.net;No TLS;certificate; not expired;;certficate; not self-signed;Country Code; Unknown;domain; .net;
ellisco.net;TLS 1.2;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .net;
miamicountyks.org;TLS 1.2;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .org;
Montgomery County;unknown;certificate; not expired;;certficate; not self-signed;Country Code; Unknown;domain; unknown;
kiowacountyks.org;TLS 1.2;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .org;
crawfordcountykansas.org;TLS 1.2;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .org;
lyoncounty.orgindex/;unknown;certificate; not expired;;certficate; not self-signed;Country Code; Unknown;domain; .org;
saline.org;TLS 1.2;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .org;
coffeycountyks.org;No TLS;certificate; not expired;;certficate; not self-signed;Country Code; Unknown;domain; .org;
thomascountyks.gov;TLS 1.3;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .gov;
claycountykansas.org;TLS 1.2;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .org;
franklincoks.org;TLS 1.2;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .org;
mcphersoncountyks.us;TLS 1.2;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .us;
portal.kansas.gov;TLS 1.2;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .gov;
fayettecountyga.gov;TLS 1.3;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .gov;
breathittcounty.ky.gov;TLS 1.2;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .gov;
pulaskigov.com;TLS 1.3;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .com;
daviessky.org;TLS 1.3;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .org;
magoffincounty.ky.gov;TLS 1.2;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .gov;
louisvilleky.gov;TLS 1.3;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .gov;
jessamineco.com;TLS 1.3;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .com;
woodfordcounty.ky.gov;TLS 1.2;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .gov;
edmonsoncounty.ky.gov;TLS 1.2;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .gov;
menifeecounty.ky.gov;TLS 1.2;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .gov;
rockcastlecountyky.com;TLS 1.3;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .com;
Owsley County;unknown;certificate; not expired;;certficate; not self-signed;Country Code; Unknown;domain; unknown;
barrencounty.ky.gov;TLS 1.2;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .gov;
callowaycounty-ky.gov;TLS 1.3;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .gov;
mccrearycounty.com;TLS 1.3;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .com;
bullittcountyky.us;TLS 1.3;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .us;
letchercounty.ky.gov;TLS 1.2;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .gov;
triggcounty.ky.gov;TLS 1.2;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .gov;
kentoncounty.org;TLS 1.2;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .org;
muhlenbergcounty.ky.gov;TLS 1.2;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .gov;
garrardcounty.us;TLS 1.2;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .us;
breckinridgeky.com;TLS 1.3;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .com;
metcalfecounty.ky.gov;TLS 1.2;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .gov;
harlancountytrails.com;TLS 1.2;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .com;
mccrackencountyky.gov;TLS 1.3;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .gov;
brackencounty.ky.gov;TLS 1.2;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .gov;
bathcounty.ky.gov;TLS 1.2;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .gov;
warrencountyky.gov;TLS 1.3;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .gov;
Fleming County;unknown;certificate; not expired;;certficate; not self-signed;Country Code; Unknown;domain; unknown;
hcky.org;TLS 1.3;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .org;
robertsoncounty.ky.gov;TLS 1.2;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .gov;
campbellcountyky.gov;TLS 1.2;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .gov;
estillky.com;TLS 1.3;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .com;
boonecountyky.org;TLS 1.2;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .org;
gravescounty.ky.gov;TLS 1.2;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .gov;
boydcountyky.gov;TLS 1.3;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .gov;
boyleky.com;TLS 1.3;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .com;
madisoncountyky.us;TLS 1.3;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .us;
oldhamcountyky.gov;unknown;certificate; not expired;;certficate; not self-signed;Country Code; Unknown;domain; .gov;
pikecountyky.gov;TLS 1.2;certificate; not expired;;certificate;self-signed;Country Code; US;domain; .gov;
clarkcoky.com;TLS 1.3;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .com;
greenupcountyky.gov;TLS 1.3;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .gov;
meadeky.com;TLS 1.3;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .com;
franklincounty.ky.gov;TLS 1.3;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .gov;
Floyd County;unknown;certificate; not expired;;certficate; not self-signed;Country Code; Unknown;domain; unknown;
Laurel County;unknown;certificate; not expired;;certficate; not self-signed;Country Code; Unknown;domain; unknown;
laruecounty.org;TLS 1.3;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .org;
hopkinscounty.ky.gov;TLS 1.3;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .gov;
rcky.us;TLS 1.3;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .us;
gallatincounty.ky.gov;TLS 1.2;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .gov;
trimblecounty.ky.gov;TLS 1.2;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .gov;
kentucky.gov;TLS 1.2;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .gov;
lafourchegov.org;TLS 1.2;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .org;
wbrparish.org;TLS 1.2;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .org;
brla.gov;TLS 1.2;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .gov;
wfparish.org;TLS 1.3;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .org;
plaqueminesparish.com;TLS 1.3;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .com;
louisiana.gov;TLS 1.2;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .gov;
caddo.org;unknown;certificate; not expired;;certficate; not self-signed;Country Code; Unknown;domain; .org;
calcasieuparish.gov;TLS 1.2;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .gov;
rppj.com;TLS 1.3;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .com;
ibervilleparish.com;No TLS;certificate; not expired;;certficate; not self-signed;Country Code; Unknown;domain; .com;
pcparish.org;No TLS;certificate; not expired;;certficate; not self-signed;Country Code; Unknown;domain; .org;
louisiana.gov;TLS 1.2;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .gov;
sbpg.net;TLS 1.2;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .net;
iberiaparishgovernment.com;No TLS;certificate; not expired;;certficate; not self-signed;Country Code; Unknown;domain; .com;
bossierparishla.gov;unknown;certificate; not expired;;certficate; not self-signed;Country Code; Unknown;domain; .gov;
stpgov.org;No TLS;certificate; not expired;;certficate; not self-signed;Country Code; Unknown;domain; .org;
sjbparish.com;TLS 1.2;certificate; not expired;;certificate;self-signed;Country Code; RU;domain; .com;
stcharlesparish-la.gov;No TLS;certificate; not expired;;certficate; not self-signed;Country Code; Unknown;domain; .gov;
tpcg.org;TLS 1.2;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .org;
louisiana.gov;TLS 1.2;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .gov;
jeffersondavis.org;TLS 1.2;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .org;
louisiana.gov;TLS 1.2;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .gov;
stmartinparish.net;TLS 1.3;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .net;
tangipahoa.org;TLS 1.2;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .org;
stjamesla.com;TLS 1.2;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .com;
louisiana.gov;TLS 1.2;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .gov;
louisiana.gov;TLS 1.2;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .gov;
felicianatourism.org;unknown;certificate; not expired;;certficate; not self-signed;Country Code; Unknown;domain; .org;
louisiana.gov;TLS 1.2;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .gov;
livingstonparishla.gov;TLS 1.3;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .gov;
stmaryparishla.gov;TLS 1.3;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .gov;
sthelenaparish.la.gov;No TLS;certificate; not expired;;certficate; not self-signed;Country Code; Unknown;domain; .gov;
bienvilleparish.org;TLS 1.3;certificate; not expired;;certficate; not self-signed;Country Code; BE;domain; .org;
louisiana.gov;TLS 1.2;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .gov;
louisiana.gov;TLS 1.2;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .gov;
npgov.org;TLS 1.3;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .org;
vermilion.org;TLS 1.3;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .org;
louisiana.gov;TLS 1.2;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .gov;
allenparish.com;TLS 1.3;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .com;
jeffparish.net;TLS 1.2;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .net;
louisiana.gov;TLS 1.2;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .gov;
louisiana.gov;TLS 1.2;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .gov;
lincolnparish.org;TLS 1.2;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .org;
ascensionparish.net;TLS 1.2;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .net;
louisiana.gov;TLS 1.2;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .gov;
claiborneparish.org;TLS 1.3;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .org;
louisiana.gov;TLS 1.2;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .gov;
louisiana.gov;TLS 1.2;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .gov;
mass.gov;No TLS;certificate; not expired;;certficate; not self-signed;Country Code; Unknown;domain; .gov;
maine.gov;TLS 1.2;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .gov;
aacounty.org;TLS 1.3;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .org;
princegeorgescountymd.gov;TLS 1.3;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .gov;
harfordcountymd.gov;TLS 1.2;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .gov;
montgomerycountymd.gov;TLS 1.2;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .gov;
baltimorecountymd.gov;TLS 1.2;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .gov;
co.worcester.md.us;TLS 1.2;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .us;
gov.allconet.org;TLS 1.2;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .org;
howardcountymd.gov;TLS 1.2;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .gov;
wicomicocounty.org;unknown;certificate; not expired;;certficate; not self-signed;Country Code; Unknown;domain; .org;
dorchestercountymd.com;TLS 1.2;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .com;
frederickcountymd.gov;TLS 1.2;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .gov;
calvertcountymd.gov;TLS 1.2;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .gov;
