5;moultriecountyil.com;TLS 1.2;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .com;cert_type; EV;
6;lakecountyil.gov;TLS 1.2;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .gov;cert_type; non-EV;
7;williamsoncountyil.gov;TLS 1.3;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .gov;cert_type; non-EV;
6;dekalbcounty.org;TLS 1.3;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .org;cert_type; non-EV;
6;dewittcountyill.com;TLS 1.3;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .com;cert_type; non-EV;
7;mchenrycountyil.gov;TLS 1.3;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .gov;cert_type; non-EV;
3;co.champaign.il.us;unknown;certificate; not expired;;certficate; not self-signed;Country Code; Unknown;domain; .us;cert_type; non-EV;
6;whiteside.org;TLS 1.3;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .org;cert_type; non-EV;
5;countyofkane.org;TLS 1.2;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .org;cert_type; EV;
5;am.randolphco.org;TLS 1.2;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .org;cert_type; EV;
3;jacksoncounty-il.gov;No TLS;certificate; not expired;;certficate; not self-signed;Country Code; Unknown;domain; .gov;cert_type; non-EV;
5;fayettecountyillinois.org;TLS 1.2;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .org;cert_type; EV;
6;rockislandcounty.org;TLS 1.3;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .org;cert_type; non-EV;
5;k3county.net;TLS 1.2;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .net;cert_type; EV;
7;bureaucounty-il.gov;TLS 1.3;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .gov;cert_type; EV;
2;peoriagov.org;unknown;certificate; not expired;;certficate; not self-signed;Country Code; Unknown;domain; .org;cert_type; non-EV;
5;cityofelgin.org;TLS 1.2;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .org;cert_type; non-EV;
6;perryil.com;TLS 1.3;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .com;cert_type; EV;
6;co.kendall.il.us;TLS 1.2;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .us;cert_type; non-EV;
5;franklincountyil.gov;TLS 1.2;certificate; not expired;;certificate;self-signed;Country Code; US;domain; .gov;cert_type; non-EV;
4;jeffersoncountyillinois.com;TLS 1.2;certificate; not expired;;certificate;self-signed;Country Code; US;domain; .com;cert_type; non-EV;
3;co.effingham.il.us;No TLS;certificate; not expired;;certficate; not self-signed;Country Code; Unknown;domain; .us;cert_type; non-EV;
7;monroecountyil.gov;TLS 1.3;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .gov;cert_type; non-EV;
6;clintonco.illinois.gov;TLS 1.2;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .gov;cert_type; EV;
6;naperville.il.us;TLS 1.2;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .us;cert_type; EV;
7;co.macon.il.us;TLS 1.3;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .us;cert_type; non-EV;
5;oglecounty.org;TLS 1.2;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .org;cert_type; non-EV;
6;co.adams.il.us;TLS 1.2;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .us;cert_type; non-EV;
4;shelbycounty-il.com;TLS 1.2;certificate; expired;;certficate; not self-signed;Country Code; US;domain; .com;cert_type; EV;
7;champaignil.gov;TLS 1.3;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .gov;cert_type; EV;
6;joliet.gov;TLS 1.2;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .gov;cert_type; non-EV;
6;www.co.coles.il.us;TLS 1.2;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .us;cert_type; EV;
6;www2.illinois.gov;TLS 1.2;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .gov;cert_type; EV;
5;vanderburghgov.org;TLS 1.2;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .org;cert_type; non-EV;
6;warrickcounty.gov;TLS 1.2;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .gov;cert_type; EV;
6;tippecanoe.in.gov;TLS 1.2;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .gov;cert_type; EV;
6;blackfordcounty.com;TLS 1.3;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .com;cert_type; non-EV;
5;co.steuben.in.us;TLS 1.2;certificate; not expired;;certficate; not self-signed;Country Code; Unknown;domain; .us;cert_type; non-EV;
5;kcgov.com;TLS 1.2;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .com;cert_type; non-EV;
5;elkhartcounty.com;TLS 1.2;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .com;cert_type; non-EV;
6;indy.gov;TLS 1.2;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .gov;cert_type; EV;
5;dearborncounty.org;TLS 1.2;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .org;cert_type; EV;
4;gov.pulaskionline.org;TLS 1.2;certificate; expired;;certficate; not self-signed;Country Code; US;domain; .org;cert_type; non-EV;
5;sjcindiana.com;TLS 1.2;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .com;cert_type; non-EV;
3;co.dekalb.in.us;No TLS;certificate; not expired;;certficate; not self-signed;Country Code; Unknown;domain; .us;cert_type; non-EV;
2;clintonco.com;unknown;certificate; not expired;;certficate; not self-signed;Country Code; Unknown;domain; .com;cert_type; non-EV;
6;www.co.hendricks.in.us;TLS 1.2;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .us;cert_type; EV;
6;nobleco.squarespace.com;TLS 1.3;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .com;cert_type; EV;
6;boonecounty.in.gov;TLS 1.2;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .gov;cert_type; non-EV;
6;morgancounty.in.gov;TLS 1.2;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .gov;cert_type; EV;
7;laporteco.in.gov;TLS 1.3;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .gov;cert_type; EV;
6;parkecounty-in.gov;TLS 1.2;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .gov;cert_type; EV;
5;hancockcoingov.org;TLS 1.2;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .org;cert_type; EV;
6;co.fulton.in.us;TLS 1.2;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .us;cert_type; non-EV;
5;daviess.org;TLS 1.2;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .org;cert_type; non-EV;
6;hamiltoncounty.in.gov;TLS 1.2;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .gov;cert_type; EV;
6;wabashcounty.in.gov;TLS 1.2;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .gov;cert_type; EV;
6;connersvillecommunity.com;TLS 1.3;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .com;cert_type; non-EV;
7;co.johnson.in.us;TLS 1.3;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .us;cert_type; non-EV;
6;co.delaware.in.us;TLS 1.2;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .us;cert_type; non-EV;
6;co.shelby.in.us;TLS 1.2;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .us;cert_type; non-EV;
7;howardcountyin.gov;TLS 1.3;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .gov;cert_type; non-EV;
6;allencounty.us;TLS 1.2;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .us;cert_type; non-EV;
5;porterco.org;TLS 1.2;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .org;cert_type; non-EV;
6;vermilliongov.us;TLS 1.2;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .us;cert_type; EV;
6;lagrangecounty.org;TLS 1.3;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .org;cert_type; non-EV;
7;poseycountyin.gov;TLS 1.3;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .gov;cert_type; non-EV;
5;tiptongov.com;TLS 1.2;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .com;cert_type; non-EV;
5;lakecountyin.org;TLS 1.2;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .org;cert_type; non-EV;
6;vigocounty.in.gov;TLS 1.2;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .gov;cert_type; non-EV;
7;rushcounty.in.gov;TLS 1.3;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .gov;cert_type; EV;
6;indy.gov;TLS 1.2;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .gov;cert_type; EV;
6;co.monroe.in.us;TLS 1.2;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .us;cert_type; non-EV;
6;whitecountyin.us;TLS 1.2;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .us;cert_type; EV;
7;co.cass.in.us;TLS 1.3;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .us;cert_type; non-EV;
7;bentoncounty.in.gov;TLS 1.3;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .gov;cert_type; EV;
6;carrollcountyindiana.com;TLS 1.3;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .com;cert_type; EV;
6;madisoncounty.in.gov;TLS 1.2;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .gov;cert_type; non-EV;
7;knoxcounty.in.gov;TLS 1.3;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .gov;cert_type; non-EV;
5;washingtoncounty.in.gov;TLS 1.2;certificate; not expired;;certficate; not self-signed;Country Code; Unknown;domain; .gov;cert_type; non-EV;
6;co.marshall.in.us;TLS 1.2;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .us;cert_type; non-EV;
7;floydcounty.in.gov;TLS 1.3;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .gov;cert_type; non-EV;
3;co.putnam.in.us;unknown;certificate; not expired;;certficate; not self-signed;Country Code; Unknown;domain; .us;cert_type; non-EV;
6;jeffersoncounty.in.gov;TLS 1.2;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .gov;cert_type; EV;
7;in.gov;TLS 1.3;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .gov;cert_type; EV;
6;iowacounty.iowa.gov;TLS 1.2;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .gov;cert_type; non-EV;
6;blackhawkcounty.iowa.gov;TLS 1.2;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .gov;cert_type; non-EV;
6;bremercounty.iowa.gov;TLS 1.2;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .gov;cert_type; non-EV;
7;allamakee.us;TLS 1.3;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .us;cert_type; non-EV;
6;woodburycountyiowa.gov;TLS 1.2;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .gov;cert_type; non-EV;
6;polkcountyiowa.gov;TLS 1.2;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .gov;cert_type; EV;
5;poweshiekcounty.org;TLS 1.2;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .org;cert_type; non-EV;
7;pottcounty-ia.gov;TLS 1.3;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .gov;cert_type; non-EV;
6;fayettecounty.iowa.gov;TLS 1.2;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .gov;cert_type; non-EV;
6;storycountyiowa.gov;TLS 1.2;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .gov;cert_type; non-EV;
6;co.jasper.ia.us;TLS 1.2;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .us;cert_type; non-EV;
6;mahaskacounty.org;TLS 1.3;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .org;cert_type; non-EV;
5;cgcounty.org;TLS 1.2;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .org;cert_type; non-EV;
5;chickasawcoia.org;TLS 1.2;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .org;cert_type; non-EV;
7;winneshiekcounty.iowa.gov;TLS 1.3;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .gov;cert_type; non-EV;
5;linncounty.org;TLS 1.2;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .org;cert_type; non-EV;
7;grundycountyiowa.gov;TLS 1.3;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .gov;cert_type; non-EV;
7;appanoosecounty.iowa.gov;TLS 1.3;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .gov;cert_type; non-EV;
7;winnebagocountyiowa.gov;TLS 1.3;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .gov;cert_type; EV;
6;emmetcounty.iowa.gov;TLS 1.2;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .gov;cert_type; non-EV;
6;keokukcounty.iowa.gov;TLS 1.2;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .gov;cert_type; EV;
6;wapellocounty.org;TLS 1.3;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .org;cert_type; EV;
7;johnsoncountyiowa.gov;TLS 1.3;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .gov;cert_type; non-EV;
7;obriencounty.iowa.gov;TLS 1.3;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .gov;cert_type; non-EV;
6;dubuquecountyiowa.gov;TLS 1.2;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .gov;cert_type; non-EV;
6;humboldtcounty.iowa.gov;TLS 1.2;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .gov;cert_type; non-EV;
7;buenavistacounty.iowa.gov;TLS 1.3;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .gov;cert_type; EV;
5;saccounty.org;TLS 1.2;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .org;cert_type; EV;
5;auduboncounty.com;TLS 1.2;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .com;cert_type; non-EV;
7;paloaltocounty.iowa.gov;TLS 1.3;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .gov;cert_type; non-EV;
6;desmoinescounty.iowa.gov;TLS 1.2;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .gov;cert_type; EV;
5;mononacounty.org;TLS 1.2;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .org;cert_type; EV;
7;scottcountyiowa.gov;TLS 1.3;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .gov;cert_type; non-EV;
6;ringgoldcounty.us;TLS 1.2;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .us;cert_type; non-EV;
6;pagecounty.iowa.gov;TLS 1.2;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .gov;cert_type; non-EV;
7;osceolacountyia.gov;TLS 1.3;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .gov;cert_type; non-EV;
6;jacksoncounty.iowa.gov;TLS 1.2;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .gov;cert_type; non-EV;
6;muscatinecountyiowa.gov;TLS 1.2;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .gov;cert_type; non-EV;
3;dallascountyiowa.gov;No TLS;certificate; not expired;;certficate; not self-signed;Country Code; Unknown;domain; .gov;cert_type; non-EV;
6;cedarcounty.iowa.gov;TLS 1.2;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .gov;cert_type; non-EV;
6;claytoncountyia.gov;TLS 1.2;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .gov;cert_type; EV;
7;clintoncounty-ia.gov;TLS 1.3;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .gov;cert_type; non-EV;
5;leecounty.org;TLS 1.2;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .org;cert_type; non-EV;
6;co.marshall.ia.us;TLS 1.2;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .us;cert_type; EV;
6;jonescountyiowa.org;TLS 1.3;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .org;cert_type; non-EV;
7;dickinsoncountyiowa.gov;TLS 1.3;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .gov;cert_type; non-EV;
7;carrollcountyiowa.gov;TLS 1.3;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .gov;cert_type; non-EV;
7;bentoncountyia.gov;TLS 1.3;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .gov;cert_type; non-EV;
6;hamiltoncounty.iowa.gov;TLS 1.2;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .gov;cert_type; EV;
3;boonecounty.iowa.gov;No TLS;certificate; not expired;;certficate; not self-signed;Country Code; Unknown;domain; .gov;cert_type; non-EV;
7;kossuthcounty.iowa.gov;TLS 1.3;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .gov;cert_type; non-EV;
5;sedgwickcounty.org;TLS 1.2;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .org;cert_type; EV;
5;wycokck.org;TLS 1.2;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .org;cert_type; EV;
3;snco.us;unknown;certificate; not expired;;certficate; not self-signed;Country Code; Unknown;domain; .us;cert_type; non-EV;
6;cowleycounty.org;TLS 1.3;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .org;cert_type; EV;
5;pottcounty.org;TLS 1.2;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .org;cert_type; non-EV;
5;ks-sumner.publicaccessnow.com;TLS 1.2;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .com;cert_type; non-EV;
6;leavenworthcounty.gov;TLS 1.2;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .gov;cert_type; non-EV;
6;jocogov.org;TLS 1.3;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .org;cert_type; non-EV;
5;ks-nemaha.manatron.com;TLS 1.2;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .com;cert_type; non-EV;
6;hodgemancountyks.com;TLS 1.3;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .com;cert_type; non-EV;
5;ks-wabaunsee.manatron.com;TLS 1.2;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .com;cert_type; non-EV;
5;finneycounty.org;TLS 1.2;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .org;cert_type; non-EV;
6;govecountyks.org;TLS 1.3;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .org;cert_type; non-EV;
5;tregocountyks.com;TLS 1.2;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .com;cert_type; non-EV;
5;neoshocountyks.org;TLS 1.2;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .org;cert_type; EV;
5;nesscountyks.com;TLS 1.2;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .com;cert_type; non-EV;
6;greeleycounty.org;TLS 1.3;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .org;cert_type; EV;
5;chautauquacountyks.com;TLS 1.2;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .com;cert_type; EV;
5;kingmancoks.org;TLS 1.2;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .org;cert_type; non-EV;
5;osageco.org;TLS 1.2;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .org;cert_type; EV;
5;labettecounty.com;TLS 1.2;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .com;cert_type; EV;
5;jfcountyks.com;TLS 1.2;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .com;cert_type; non-EV;
5;douglascountyks.org;TLS 1.2;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .org;cert_type; EV;
2;topeka.org;unknown;certificate; not expired;;certficate; not self-signed;Country Code; Unknown;domain; .org;cert_type; non-EV;
5;jacksoncountyks.com;TLS 1.2;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .com;cert_type; non-EV;
6;kearnycountykansas.com;TLS 1.3;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .com;cert_type; non-EV;
6;dpcountyks.com;TLS 1.3;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .com;cert_type; non-EV;
5;bucoks.com;TLS 1.2;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .com;cert_type; non-EV;
6;rookscounty.net;TLS 1.3;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .net;cert_type; non-EV;
6;rileycountyks.gov;TLS 1.2;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .gov;cert_type; EV;
5;gearycounty.org;TLS 1.2;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .org;cert_type; non-EV;
5;pawneecountykansas.com;TLS 1.2;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .com;cert_type; EV;
4;ellsworthcounty.org;TLS 1.2;certificate; not expired;;certficate; not self-signed;Country Code; Unknown;domain; .org;cert_type; non-EV;
5;woodsoncounty.net;TLS 1.2;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .net;cert_type; EV;
5;sewardcountyks.org;TLS 1.2;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .org;cert_type; non-EV;
5;atchisoncountyks.org;TLS 1.2;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .org;cert_type; non-EV;
5;renogov.org;TLS 1.2;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .org;cert_type; non-EV;
6;harveycounty.com;TLS 1.3;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .com;cert_type; non-EV;
2;fordcounty.net;No TLS;certificate; not expired;;certficate; not self-signed;Country Code; Unknown;domain; .net;cert_type; non-EV;
5;ellisco.net;TLS 1.2;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .net;cert_type; non-EV;
5;miamicountyks.org;TLS 1.2;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .org;cert_type; non-EV;
7;wichita.gov;TLS 1.3;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .gov;cert_type; EV;
5;kiowacountyks.org;TLS 1.2;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .org;cert_type; non-EV;
5;crawfordcountykansas.org;TLS 1.2;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .org;cert_type; EV;
6;lyoncounty.org;TLS 1.3;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .org;cert_type; non-EV;
5;saline.org;TLS 1.2;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .org;cert_type; EV;
2;coffeycountyks.org;No TLS;certificate; not expired;;certficate; not self-signed;Country Code; Unknown;domain; .org;cert_type; non-EV;
7;thomascountyks.gov;TLS 1.3;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .gov;cert_type; non-EV;
5;claycountykansas.org;TLS 1.2;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .org;cert_type; non-EV;
5;franklincoks.org;TLS 1.2;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .org;cert_type; non-EV;
6;mcphersoncountyks.us;TLS 1.2;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .us;cert_type; EV;
6;portal.kansas.gov;TLS 1.2;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .gov;cert_type; EV;
7;fayettecountyga.gov;TLS 1.3;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .gov;cert_type; non-EV;
6;breathittcounty.ky.gov;TLS 1.2;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .gov;cert_type; EV;
6;pulaskigov.com;TLS 1.3;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .com;cert_type; EV;
6;daviessky.org;TLS 1.3;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .org;cert_type; non-EV;
6;magoffincounty.ky.gov;TLS 1.2;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .gov;cert_type; EV;
7;louisvilleky.gov;TLS 1.3;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .gov;cert_type; non-EV;
6;jessamineco.com;TLS 1.3;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .com;cert_type; non-EV;
6;woodfordcounty.ky.gov;TLS 1.2;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .gov;cert_type; EV;
6;edmonsoncounty.ky.gov;TLS 1.2;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .gov;cert_type; EV;
6;menifeecounty.ky.gov;TLS 1.2;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .gov;cert_type; EV;
6;rockcastlecountyky.com;TLS 1.3;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .com;cert_type; EV;
7;louisvilleky.gov;TLS 1.3;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .gov;cert_type; non-EV;
6;barrencounty.ky.gov;TLS 1.2;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .gov;cert_type; EV;
7;callowaycounty-ky.gov;TLS 1.3;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .gov;cert_type; EV;
6;mccrearycounty.com;TLS 1.3;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .com;cert_type; non-EV;
7;bullittcountyky.us;TLS 1.3;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .us;cert_type; non-EV;
6;letchercounty.ky.gov;TLS 1.2;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .gov;cert_type; EV;
6;triggcounty.ky.gov;TLS 1.2;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .gov;cert_type; EV;
5;kentoncounty.org;TLS 1.2;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .org;cert_type; EV;
6;muhlenbergcounty.ky.gov;TLS 1.2;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .gov;cert_type; EV;
6;garrardcounty.us;TLS 1.2;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .us;cert_type; EV;
6;breckinridgeky.com;TLS 1.3;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .com;cert_type; non-EV;
6;metcalfecounty.ky.gov;TLS 1.2;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .gov;cert_type; EV;
5;harlancountytrails.com;TLS 1.2;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .com;cert_type; non-EV;
7;mccrackencountyky.gov;TLS 1.3;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .gov;cert_type; non-EV;
6;brackencounty.ky.gov;TLS 1.2;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .gov;cert_type; EV;
6;bathcounty.ky.gov;TLS 1.2;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .gov;cert_type; EV;
7;warrencountyky.gov;TLS 1.3;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .gov;cert_type; EV;
6;bgky.org;TLS 1.3;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .org;cert_type; EV;
6;hcky.org;TLS 1.3;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .org;cert_type; EV;
6;robertsoncounty.ky.gov;TLS 1.2;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .gov;cert_type; EV;
6;campbellcountyky.gov;TLS 1.2;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .gov;cert_type; non-EV;
6;estillky.com;TLS 1.3;certificate; not expired;;certficate; not self-signed;Country Code; US;domain; .com;cert_type; non-EV;
